17	881	3	15.25
12	918	8	4.24
103	1474	7	20.86
101	180	82	102.23
101	2525	6	12.99
12	1540	8	10.12
103	983	7	15.66
105	241	15	13.25
519	7435	3	40.68
106	9968	4	26.95
220	11095	3	37.91
151	2701	5	41.22
2340	114	3	11.1
153	231	5	15
351	9	6	13.7
513	276	3	18.44
187	1863	4	31.98
482	6109	5	71.03
12	4414	4	8.02
104	2075	5	14.76
101	198	26	4.15
1142	125	3	10.83
2762	102	3	5.37
3992	107	3	11.49
4852	10006	4	80.1
6138	101	3	8.1
149	204	4	8.39
12	116	510	300.83
102	3753	3	7.04
129	7266	3	23.94
12	6789	6	24.42
599	120	5	13.88
126	637	7	29.39
4237	102	3	7.77
101	3199	10	38.98
1465	14	6	5.78
214	6515	3	32.97
1052	123	5	21.82
147	7420	3	28.71
2276	102	4	7.56
463	8750	5	75.99
101	1741	5	6.08
2256	12	5	5.52
114	1013	4	10.78
112	1041	3	5.95
118	3947	5	30.93
5603	12	3	5.74
2502	107	3	8.58
950	111	3	4.37
410	1760	3	29.04
109	4441	4	20.06
914	14	12	16.34
110	5909	6	41.91
107	834	6	12.94
7	114	19	9.41
85	15890	3	43.21
1110	111	4	8.85
2586	12	5	6.73
1373	720	15	209.58
1130	106	4	6.99
932	116	3	6.22
124	1425	5	24.83
125	1310	5	24.45
15445	4908	3	66.07
1193	141	12	95.49
147	1264	4	24.47
2180	12	5	5.25
165	13293	3	36
476	152	3	11.1
101	1305	5	3.86
102	5447	4	15.51
12	371	45	78.14
101	651	18	31.61
2460	117	5	25.02
2309	2	3	13.07
107	10565	3	19.94
103	3568	6	27.4
9452	101	6	39.57
6014	12	3	6.3
107	2654	3	9.04
109	6707	4	24.35
316	130	3	4.17
137	689	7	36.48
112	1105	8	31.71
4160	102	3	7.77
6939	14	3	7.91
119	244	9	14.29
174	458	3	12.45
1156	113	3	6.59
3155	12	4	5.39
4457	101	7	27.29
233	397	3	15.4
878	127	5	21.17
1581	108	3	6.18
104	5510	3	12.35
991	102	13	34.09
338	493	4	28.79
6045	14	5	17.97
121	3162	3	15.96
101	4673	4	11.01
102	7	123	164.46
101	3491	3	4.7
1534	107	3	5.94
181	6045	9	119.56
16	143	25	43.65
6401	102	4	17.46
150	148	5	6.38
490	102	14	20.16
104	2538	6	22.52
120	9666	3	23.68
478	12	30	45.53
297	633	3	20.4
169	104	33	30.28
373	1052	3	25.2
110	4504	3	13.32
136	174	31	132.99
112	767	8	25.82
797	115	4	9.23
1543	12	9	13.2
525	101	14	13.36
367	9	5	10.25
126	15668	3	34.06
113	1568	4	13.25
111	1814	3	7.67
110	3793	4	18.57
108	2340	5	18.86
403	131	3	5.9
5036	14	4	10.55
3019	106	5	20.54
116	1902	3	10.14
2717	105	8	36.76
528	383	5	40.48
379	187	3	12.5
1297	101	5	3.86
276	12	40	35.83
393	12	23	17.34
1333	110	6	19.72
894	278	3	21.99
381	102	15	16.57
7755	101	3	9.58
101	2788	7	19.11
101	934	11	16.38
104	1335	4	7.02
129	1631	3	13.41
103	5671	4	19.09
12	6755	4	11.87
122	536	4	10.3
3271	121	7	51.46
1831	101	18	70.18
507	117	5	9.54
11782	145	3	32.03
155	202	14	62.97
126	2123	3	14.54
1003	266	3	22.18
197	118	15	25.07
2	126	41	50.24
2894	14	4	5.85
800	110	4	6.7
3892	103	5	22.08
4335	114	3	15.42
2510	114	4	17.74
120	808	3	7.2
649	505	4	34.82
1158	718	8	96.77
120	1143	4	14.32
3459	113	3	13.18
13033	101	3	15.36
504	300	3	18.96
1362	12	6	3.84
11945	102	3	15.55
164	272	4	12.93
2333	106	3	7.5
118	5177	3	17.01
117	3405	3	13.76
915	729	4	40.69
113	3402	3	12.84
1754	121	7	40.73
1149	105	4	6.2
139	973	3	13.06
116	17457	3	30.01
534	1398	3	29.21
1556	14	5	4.01
121	9453	3	24.43
1126	111	4	8.97
4411	12	3	4.4
114	3378	4	20.41
117	3782	8	56.94
168	234	4	11.93
117	2266	4	17.22
1482	125	4	18.62
114	4241	6	39.57
190	3056	3	25.56
1182	367	4	36.8
110	1057	3	4.88
505	693	6	57.96
438	16	13	53.65
1423	2037	3	37.48
410	120	7	18.76
111	7099	5	35.57
257	198	15	98.46
140	3837	5	42.35
219	123	8	14.97
117	4587	3	16.21
1254	121	3	10.32
17495	12	3	17.78
297	156	3	8.34
103	4996	3	11.75
101	5724	4	12.49
128	406	3	5.49
3136	101	4	7.57
124	1105	6	29.19
2691	107	5	20.27
268	2588	4	39.95
121	412	9	30.41
152	3130	3	22.74
210	6888	4	46.73
7029	14	6	28.85
4907	107	4	20.42
105	275	20	32.45
101	1852	12	35.88
104	415	55	258.32
104	2058	4	10.09
1565	108	3	6.18
203	762	4	26.24
152	1308	15	137.23
8059	417	3	40.36
521	176	3	13.47
17419	12	3	17.78
117	10268	3	23.42
245	392	3	15.63
218	1056	4	29.98
1140	113	4	10.88
126	1272	3	11.57
101	972	6	3.88
114	497	15	57.51
118	2042	7	37.63
201	773	9	73.87
4032	101	5	14.63
112	726	11	41.41
1119	119	3	7.97
190	129	54	280.21
108	3526	3	10.89
5102	12	3	5.24
6122	101	3	8.1
111	6529	3	16.32
113	201	16	24.19
12626	108	4	35.68
140	3399	3	20.8
106	3429	9	52.99
2985	112	3	12.1
117	6758	3	18.74
8757	12	3	8.64
1104	116	6	22.15
4613	12	4	8.61
120	260	14	39.4
7659	14	4	14.38
108	395	7	7.99
165	1834	3	19.93
1243	14	7	6.85
2477	12	6	9.59
854	2667	3	36.38
174	345	7	36.19
119	291	14	39.81
1481	14	6	5.99
105	1224	4	6.56
3312	12	4	5.74
448	111	6	8.07
13099	14	3	14.43
5587	12	3	5.74
103	5444	4	19.09
273	14	23	8.83
124	1041	6	28.38
2113	16	3	12.99
4287	101	4	10.38
237	111	40	131.01
101	4851	5	16.26
101	387	23	27.6
632	119	3	5.07
104	3978	4	15.71
101	3669	3	5
102	2802	3	5.37
239	6602	9	136.51
550	1645	7	83.71
1089	268	3	22.76
965	111	5	11.9
185	786	8	61.54
101	1290	7	8.91
102	125	72	4.46
127	824	3	9.36
126	954	4	15.54
762	14	10	8.02
9769	195	6	86.31
105	2959	5	18.7
2795	104	5	18.14
154	373	3	9.79
126	1906	5	28.57
104	3791	3	9.59
288	14625	3	42.59
717	14	13	14.34
2495	131	4	24.29
413	136	7	29.08
102	3887	3	7.39
101	2702	7	18.47
102	7117	4	18.69
10032	102	3	14.02
475	105	6	4.84
12	1715	8	11.48
12	4081	5	11.6
101	3322	5	12.13
584	2006	3	32
906	125	4	14.84
751	127	3	8.81
2216	110	3	8.88
3267	12	14	61.61
4324	107	6	34.33
2224	104	3	6.52
101	1619	13	37.33
103	6593	5	29.37
114	2871	8	50.87
3260	107	3	10.12
4315	12	3	4.4
2231	112	3	10.16
1524	14	8	12.34
2196	12	6	8.08
1181	105	11	38.61
107	2095	5	17.61
108	3330	8	45.75
227	137	4	6.68
107	356	13	24.78
144	17224	3	38.71
4178	117	3	15.27
162	1039	7	50.82
110	1570	4	11.39
194	283	3	10.92
109	2313	4	14.14
287	116	29	113.6
1009	103	14	51.32
110	5775	3	14.91
7	234	11	41.86
2059	14	5	6.05
12	8514	4	14.46
971	321	18	212.21
101	7594	3	9.58
2430	101	4	5.46
6075	2826	3	49.54
177	629	6	37.89
1095	5953	3	43.64
305	14	24	14.79
9213	101	3	11.69
211	181	6	22.59
102	2418	3	4.55
352	111	6	5.64
3850	102	4	12.18
105	1246	6	14.34
127	1328	9	56.21
574	937	3	27.42
380	3216	4	45.6
510	119	25	132.83
101	17480	3	19.79
5733	102	3	9.69
103	6072	4	20.02
2932	101	4	6.88
4680	101	3	6.49
144	1244	3	15.93
644	437	3	23.42
3895	101	4	9.29
137	2913	4	28.22
109	2879	4	16.12
107	2616	5	19.84
111	1632	4	11.59
196	116	24	56.86
2917	12	4	4.75
1547	121	4	17.54
118	1956	6	29.46
6261	103	4	20.02
109	3152	5	23.58
160	62	11	92.54
7691	14	3	8.69
10885	113	3	22.47
371	108	8	9.84
3119	7957	3	53.1
4645	12	5	13.16
557	101	23	43.18
777	118	38	272.66
765	115	5	13.11
165	1484	3	18.69
112	1271	3	6.98
107	110	127	30.81
195	177	3	6.09
107	966	9	28.67
9102	14	3	10.78
110	1304	4	9.9
441	272	3	17.35
117	1700	4	15.04
324	3159	4	44.25
233	1964	3	25.25
120	1766	5	24.29
114	657	4	7.78
104	14887	3	24.99
14523	14	3	14.43
113	2476	6	30.56
109	3993	3	12.28
322	140	10	44.52
136	2658	7	56.84
2681	14	4	5.26
111	1032	3	4.81
2542	364	5	56.04
407	115	10	27.24
371	131	5	13.41
5992	113	3	17.06
111	2379	8	41.32
611	110	5	7.95
115	2384	7	39.3
6001	105	3	13.05
1975	294	5	50.77
129	375	3	5.19
3657	105	3	9.64
600	12	12	6.08
392	931	3	24.79
579	382	3	21.79
3203	4866	3	48.62
1063	112	3	6.04
128	2666	3	16.31
212	730	3	18.36
1138	2260	3	36.89
105	382	15	28.01
101	1895	4	3.84
416	8	3	4.29
132	4426	5	41.41
1590	101	10	22.74
125	575	6	21.78
206	555	3	16.21
750	117	5	13.23
3643	14	3	4.23
106	11168	4	29.55
148	195	3	4.32
2115	6967	4	67.58
102	4162	3	7.77
101	2984	3	3.92
126	1424	3	12.17
105	1263	6	14.56
1185	138	8	52.96
101	15440	3	19.79
199	155	4	8.38
111	591	30	150.63
108	1446	5	14.13
135	124	13	8.27
732	101	31	95.38
1587	2966	3	40.58
111	6428	3	16.32
113	496	4	5.08
110	860	12	46.57
1815	521	3	30.67
111	2965	4	16.38
101	16297	3	19.79
145	833	13	98.71
462	104	9	12.27
4254	14	5	13.18
10682	118	4	35.54
144	1502	6	42.8
442	101	13	7.85
1458	12	6	4.36
138	388	9	40.51
163	439	3	11.43
2261	14	6	10.14
1847	462	3	30.11
406	110	5	4.68
227	101	25	8.82
118	266	53	267.98
120	630	7	24.65
14080	7	4	49.92
6891	138	3	25.33
12	2495	5	6.4
124	638	4	12.04
4867	137	3	22.75
1443	101	14	38.88
1293	104	4	6.89
105	1847	8	30.02
3275	2546	4	62.25
104	3825	4	15.71
1265	101	8	11.69
103	852	6	10.42
104	488	23	72.95
101	4143	4	9.81
3120	15762	3	62.66
299	1946	5	50.57
5827	14	3	7.24
153	117	97	381.54
487	138	6	25.18
103	203	14	5.95
129	2	22	10.9
102	2182	3	4.03
103	5163	4	18.26
187	9222	3	34.29
289	14	26	16.72
107	435	11	22.29
111	1948	10	51.49
139	213	52	342.25
106	4177	7	39.92
376	105	8	6.87
111	3632	3	12.09
108	224	38	102.46
113	1917	3	9.36
139	1100	3	13.72
165	17125	3	40.5
114	1518	5	19.31
910	105	7	14.9
366	257	4	22.93
898	13807	3	50.22
498	121	3	5.23
142	130	12	13.19
116	162	52	152.15
714	268	4	29.36
116	2511	4	17.99
2879	107	10	58.74
883	14	9	7.83
603	1148	3	28.89
39	206	3	7.81
167	724	3	14.64
140	7666	3	26.74
199	125	5	4.52
810	14	13	16.82
430	232	4	23.63
104	3014	5	19.1
8	129	17	5.94
208	120	70	380.45
4739	102	3	8.64
1922	111	3	7.98
104	4766	4	17.56
12	5945	4	10.88
154	3768	4	34.57
104	2129	9	38.32
103	2779	4	12.63
103	945	13	43.57
101	4960	4	11.71
7695	105	3	14.62
310	103	10	8.16
12	2718	4	4.2
122	615	3	6.96
125	2457	6	39.77
1381	105	4	7.38
125	4268	3	19.39
101	2685	4	6.26
104	3543	4	14.69
12	311	28	17.79
1369	14	8	10.52
9533	12	3	9.78
978	105	4	5.24
320	114	10	21.37
7889	108	4	26.19
191	280	4	16.37
2	1940	3	11.9
117	4112	6	40.17
882	119	4	11.16
1962	165	3	20.47
110	1254	4	9.76
195	105	25	26.49
223	614	6	43.88
499	111	5	6.21
111	5837	5	32.33
3223	112	4	18.96
252	993	6	52.03
3558	12	5	9.74
119	2532	3	12.62
119	175	9	5.22
3227	109	10	64.01
12	4753	3	4.8
1093	335	5	46.43
4538	12	6	17.29
182	103	26	21.84
123	765	4	13.23
1148	10719	3	49.44
101	522	22	36.86
103	1262	14	57.74
104	4109	4	16.27
102	3366	3	6.41
103	3482	3	9.22
2554	12	5	6.73
3573	101	4	8.37
104	2434	4	11.39
1270	127	4	17.9
101	3796	3	5
8	699	4	11.4
1061	21	3	13.82
420	156	8	43.98
331	123	16	68.49
111	12385	3	23.18
620	178	5	29.62
151	698	8	51.07
1332	6549	4	63.72
630	21	3	10.89
2700	12	4	4.2
103	359	84	445.63
12	1904	7	9.78
1977	12	5	4.53
861	145	7	44.53
12	6423	3	6.96
12	4451	3	4.4
155	533	21	167.69
127	2066	5	29.48
105	3759	6	28.38
146	210	4	8.41
153	1322	3	17.23
123	728	15	88.61
6850	107	3	15.31
112	10255	3	22.34
820	13	3	12.89
130	4326	5	39.35
103	7085	4	22.32
458	101	18	20.09
14209	102	3	17.73
16	2640	9	65.76
4560	106	3	11.65
12	1217	19	47.05
1270	112	6	21.86
101	3820	3	5.32
103	3030	3	8.31
103	8596	3	15.53
2306	103	4	11.08
1281	101	10	18.93
11280	12	3	11.26
111	2643	8	43.53
111	274	18	38.87
110	390	5	4.27
409	12	31	40.76
1447	104	4	7.61
173	908	5	32.83
945	12	13	16.52
163	132	114	731.17
106	2187	3	7.12
101	14619	3	15.36
101	4062	4	9.81
126	477	8	30.75
2163	14	5	6.57
130	2054	4	22.1
104	567	34	147.61
4435	14	3	5.26
103	6503	3	13.7
150	482	6	30.31
15025	14	3	18.84
1438	399	4	39.11
112	10761	3	22.34
817	131	5	21.4
1559	12	8	10.44
130	1298	12	83.28
3145	113	4	19.12
1060	101	8	9.35
149	243	5	15
268	1418	4	34.77
154	463	4	17.11
184	1540	4	30.26
4175	3339	4	66.84
1248	115	4	12.4
1103	102	6	8.4
225	2	6	6.21
140	683	5	23.58
107	649	5	7.18
106	1035	14	55.93
106	4206	3	11.21
15514	14	3	18.84
265	122	21	85.56
1893	911	5	62.78
170	182	3	4.71
132	14108	3	31.27
107	3772	5	24.07
165	521	3	12.53
107	1299	4	8.72
112	5187	3	15.69
1873	155	3	19.42
114	974	14	71.69
142	109	42	51.44
1159	107	12	49.38
1605	101	11	27.68
112	1896	7	33.62
8392	14	3	9.63
230	115	16	35.22
593	276	4	28.14
1104	104	4	5.9
118	7006	3	19.87
117	3179	3	13.44
645	193	3	16.43
110	1993	5	18.56
139	374	6	22.71
107	2394	3	8.36
6382	4382	8	171.09
2097	649	3	33.1
505	151	5	23.77
1119	12	7	4.17
167	177	8	24.26
138	1427	4	22.02
13979	12	3	13.39
429	267	13	112.98
3013	119	3	13.93
118	3773	4	22.14
649	258	18	183.98
116	741	4	8.77
120	1699	3	11.32
127	8926	3	25.92
110	841	19	91.35
138	1673	3	15.77
1146	112	3	6.49
220	1055	4	30.07
569	104	6	6.51
16	968	3	8.61
1598	107	3	6.07
103	849	16	57.72
542	12	17	14.17
103	474	36	144.49
7463	101	3	9.58
7812	124	4	35.39
518	7	15	96.02
784	1417	3	31.74
152	2553	4	30.88
1132	110	5	13.23
274	493	5	35.39
122	287	8	19.85
624	109	6	11.26
1468	9	5	23.77
103	1985	11	50.23
1615	110	5	16.64
101	3037	12	51.14
132	677	11	63.77
212	1287	3	21.72
101	2357	5	8.43
3125	113	3	12.52
6994	12	4	13.04
337	138	4	10.59
979	163	3	16.29
106	3203	3	9.45
134	401	7	27.2
108	1848	3	7.03
1282	12	7	5.55
115	391	74	508.86
429	477	20	222.64
430	104	14	27.68
112	2741	4	17.77
110	2494	3	9.51
111	2378	4	14.69
189	220	3	8.34
410	101	37	81.19
256	4534	3	31.39
255	4394	4	44.46
107	582	5	6.2
944	101	7	5.68
2	9	25	8.25
169	2121	3	21.28
144	1451	4	24.75
264	416	4	24.65
1782	12	11	23.53
107	733	16	60.68
106	857	10	29.71
124	498	3	6.04
1747	104	5	13.35
12	5170	7	25.72
412	688	3	23.38
122	593	7	26.68
299	603	4	29.15
937	109	4	7.51
16	399	4	7.02
7358	110	4	25.85
110	9203	3	19.39
109	10063	3	19.2
6639	12	3	6.96
105	2405	6	22.16
12	3195	4	5.39
248	112	28	86.58
14182	101	3	15.36
128	641	5	18.12
104	427	7	6.09
1475	101	20	73.09
2314	113	5	22.7
3333	111	4	17.62
937	130	3	10.35
483	111	23	91.81
1196	103	5	9.83
124	796	12	67.68
123	181	7	6.87
3538	112	4	19.88
508	837	5	48.43
778	10968	3	47.1
101	914	16	34.34
126	1249	4	17.54
2193	104	3	6.33
2352	272	5	51.38
101	2626	5	9.46
102	5959	3	10.32
155	6774	3	28.37
2075	2303	3	40.59
143	9528	3	30.15
4320	104	4	16.89
151	1710	5	36.23
240	1518	3	23.75
111	10187	3	20.97
3455	3123	3	46.44
811	3953	4	54.14
